번호,운영상태,시설명,도로명전체주소,최대수용인원,위도(EPSG4326),경도(EPSG4326)
2956,사용중,개포동역(지하1층),"서울특별시 강남구 개포로 지하 420 (개포동, 개포동역)",13556,37.48906445029623,127.06590628283244
2957,사용중,역삼1문화센터 지하 1~2층,"서울특별시 강남구 역삼로7길 16 (역삼동, 역삼1문화센터)",6475,37.4953597873603,127.03327469182396
2958,사용중,언북초등학교 공영주차장 지하1층~2층,"서울특별시 강남구 삼성로135길 42 (청담동, 언북초등학교)",4073,37.519612376991695,127.04594284713058
2959,사용중,대치1문화센터(지하3층),"서울특별시 강남구 남부순환로391길 19 (대치동, 대치1문화센터)",242,37.49327676482519,127.05688417211226
2960,사용중,포이초등학교 공영주차장 지하1층,"서울특별시 강남구 개포로22길 87 (개포동, 포이초등학교)",4204,37.47516695710338,127.0523975298722
2961,사용중,호림아트센터 2빌딩 지하 2~4층,"서울특별시 강남구 도산대로45길 6 (신사동, 호림아트센터 2빌딩)",2696,37.52282072743537,127.0361710678672
2962,사용중,압구정하이츠파크 지하1~2층,"서울특별시 강남구 압구정로42길 78 (신사동, 압구정하이츠파크)",9615,37.52388706728557,127.03403118454624
2963,사용중,금광아크존 지하 1~2층,"서울특별시 강남구 압구정로42길 36 (신사동, 금광아크존1)",2299,37.52662050810808,127.03469273895378
2964,사용중,"논현역 지하1,2,3층","서울특별시 강남구 학동로 지하 102 (논현동, 논현역)",7269,37.511130469490624,127.02158470345434
2965,사용중,엔지니어링공제빌딩 지하1~4층,"서울특별시 강남구 테헤란로 335, 엔지니어링공제빌딩 (역삼동)",4431,37.50463362328624,127.04831439703185
2966,사용중,한티역(지하1층),"서울특별시 강남구 선릉로 지하 228 (대치동, 한티역)",15824,37.496436893363615,127.05271066586332
2967,사용중,삼성1동주민센터(지하1~3층),"서울특별시 강남구 봉은사로 616 (삼성동, 삼성1동 주민센터)",4001,37.51443025363832,127.06260483744254
2968,사용중,대모산입구역(지하1~4층),"서울특별시 강남구 개포로 지하 522 (일원동, 대모산입구역)",16336,37.49126959411854,127.07260105927428
2969,사용중,강남구청역 지하1~5층,"서울특별시 강남구 학동로 지하 346 (삼성동, 강남구청역)",12556,37.517084508835694,127.04107099007037
2970,사용중,학동역 지하 1층~3층,"서울특별시 강남구 학동로 지하 180 (논현동, 학동역)",11264,37.51389792322682,127.03064292727024
2971,사용중,영희초등학교 영희문화관(지하1층),서울특별시 강남구 일원로 21 (일원동),2544,37.491952493942726,127.0804957045933
2972,사용중,동부금융센터(지하3~6층),"서울특별시 강남구 테헤란로 432 (대치동, 동부금융센터)",13333,37.50587764942951,127.05458084617575
2973,사용중,래미안 도곡 카운티 지하1층~지하2층,"서울특별시 강남구 도곡로 320 (도곡동, 래미안도곡카운티)",22070,37.49540551510541,127.05096171226756
2974,사용중,삼성중앙역 지하1~2층,"서울특별시 강남구 봉은사로 지하 501 (삼성동, 삼성중앙역)",9716,37.51304194149352,127.05335737388468
2975,사용중,선정릉역 지하1~5층,"서울특별시 강남구 선릉로 지하 580 (삼성동, 선정릉역)",11141,37.51025742869585,127.0439156152692
2977,사용중,강남한양수자인아파트 지하주차장 1층,"서울특별시 강남구 자곡로 260 (자곡동, 강남한양수자인아파트)",74734,37.47667025490661,127.11144610601728
2978,사용중,강남에버시움 지하주차장 1층,"서울특별시 강남구 자곡로3길 22 (자곡동, 엘에이치강남3단지)",10381,37.4705542639846,127.0899354242554
2979,사용중,강남자곡힐스테이트아파트 지하주차장 1층,"서울특별시 강남구 자곡로3길 21 (자곡동, 강남자곡힐스테이트)",5802,37.47053107787086,127.08969723837818
2980,사용중,세곡푸르지오아파트 지하주차장 1층,"서울특별시 강남구 자곡로 21 (세곡동, 세곡푸르지오)",41284,37.466916191300704,127.09401222939694
2981,사용중,세곡리엔파크4단지아파트 지하주차장 1층,"서울특별시 강남구 헌릉로590길 88 (세곡동, 세곡리엔파크4단지)",20846,37.46222946009031,127.10143161900668
2982,사용중,래미안포레아파트 지하주차장 1층,"서울특별시 강남구 밤고개로21길 25 (자곡동, 래미안포레)",49459,37.47423911509864,127.10963749313956
2983,사용중,"신구초등학교 복합화시설 지하2,3층","서울특별시 강남구 압구정로18길 28 (신사동, 신구초등학교)",6016,37.5236844420163,127.02471815152504
2984,사용중,"광림교회 사회봉사관 지하1,2,3층","서울특별시 강남구 논현로163길 33 (신사동, 교회)",14578,37.52403819261495,127.02540546435156
2985,사용중,래미안 신사 지하1층,"서울특별시 강남구 압구정로2길 20 (신사동, 래미안 신사)",3410,37.52024702942887,127.01975299515752
2986,사용중,데님관광호텔 지하1~4층,"서울특별시 강남구 논현로 66 (개포동, 데님관광호텔)",2774,37.47606740291795,127.04665633337127
2987,사용중,원불교 개포교당 지하1층,서울특별시 강남구 논현로 10 (개포동),318,37.472368206046944,127.05048531769788
2989,사용중,경남아파트 (지하1층~지하3층),"서울특별시 강남구 논현로 209 (도곡동, 경남아파트)",13147,37.48890301862235,127.04128512002434
2990,사용중,매봉삼성아파트 지하1층~지하3층,"서울특별시 강남구 언주로 203 (도곡동, 매봉삼성아파트)",6162,37.48912826503033,127.04910491304894
2991,사용중,강남더샵포레스트아파트 지하주차장 2층~3층,"서울특별시 강남구 광평로34길 35 (수서동, 강남더샵포레스트아파트)",35593,37.481653544149786,127.09428548407206
2992,사용중,하니움아파트 지하주차장 1층,"서울특별시 강남구 광평로60길 32 (수서동, 하니움)",1478,37.48663235255225,127.1072164781074
2993,사용중,SRT수서역사 지하1층~2층,"서울특별시 강남구 밤고개로 99 (수서동, 수서역사)",11472,37.48537821189113,127.10411664317316
2994,사용중,강남데시앙포레아파트 지하주차장 1층~2층,"서울특별시 강남구 광평로34길 55 (수서동, 강남데시앙포레아파트)",43528,37.48118850382532,127.09213279260828
2995,사용중,청담역 지하1층~2층,"서울특별시 강남구 학동로 지하 508 (청담동, 청담역)",14425,37.51909362556105,127.05198451871264
2996,사용중,봉은사역(지하1층),"서울특별시 강남구 봉은사로 지하 601 (삼성동, 봉은사역)",11928,37.51422827734841,127.06039090057251
2997,사용중,언주역 지하1층,"서울특별시 강남구 봉은사로 지하 201 (논현동, 언주역)",935,37.50739170624407,127.0339863320547
2998,사용중,현대2차아파트 204동 지하1층,"서울특별시 강남구 언주로 107 (개포동, 현대2차아파트)",4723,37.48302651467327,127.05239539672556
2999,사용중,압구정로데오역 지하2층~5층,"서울특별시 강남구 압구정로 지하402, 압구정로데오역 지2층 (압구정동)",14490,37.52766093503888,127.04070357315985
3001,사용중,"종합운동장역 2호선,9호선 승강장(지하2층/4층)","서울특별시 송파구 올림픽로 지하 23 (잠실동, 종합운동장역)",22288,37.51085380038617,127.07332649725956
3002,사용중,잠실새내역 2호선 승강장 지하2층,"서울특별시 송파구 올림픽로 지하140, 잠실새내역 (잠실동)",2660,37.51143974269157,127.08633706880724
3003,사용중,잠실(송파구청)역 2호선 승강장 지하2층,"서울특별시 송파구 올림픽로 지하 265 (잠실동, 잠실역2호선)",5760,37.51336511946187,127.10041439781084
3006,사용중,교통회관(지하2~3층 주차장),"서울특별시 송파구 올림픽로 319, 교통회관 (신천동)",5725,37.51560152180807,127.10565110626614
3010,사용중,서울시농수산식품공사 전체 동의 지하주차장 2층 ~ 3층,"서울특별시 송파구 양재대로 932 (가락동, 가락농수산물시장)",27950,37.49602465655242,127.11075320084788
3011,사용중,국민연금관리공단(지하1층 주차장),"서울특별시 송파구 올림픽로35다길 13 (신천동, 국민연금공단)",2171,37.51561419910374,127.1007524147546
3016,사용중,삼성생명 지하주차장 지하1층,서울특별시 송파구 올림픽로 633 (풍납동),711,37.53831993635839,127.12293870617287
3019,사용중,대림아파트(2동 지하1층 주차장),"서울특별시 송파구 송이로 88 (가락동, 가락대림아파트)",1250,37.498297019644745,127.12025634274065
3020,사용중,롯데월드 지하주차장 2~4층,"서울특별시 송파구 올림픽로 240 (잠실동, 롯데월드)",17383,37.51232891779487,127.09761630336912
3021,사용중,"송파구청(지하1층,지하1~2주차장)","서울특별시 송파구 올림픽로 326 (신천동, 송파구청)",5363,37.51488131416169,127.10663232630684
3024,사용중,MBC방송아카데미 지하 1~2층,"서울특별시 송파구 백제고분로9길 10 (잠실동, MBC아카데미)",1901,37.50919040961892,127.08024309623444
3028,사용중,서경빌딩(하나은행) 지하주차장 2~3층,"서울특별시 송파구 올림픽로 114 (잠실동, 서경빌딩)",1232,37.51145161762499,127.08331833338312
3034,사용중,유니팜코리아 지하주차장 지하1~2층,"서울특별시 송파구 오금로 420 (가락동, 한라산업개발빌딩)",1044,37.49688666236079,127.13642868562292
3035,사용중,위너스빌딩2 지하주차장 2~3층,서울특별시 송파구 백제고분로 67 (잠실동),1161,37.51079126968376,127.0788799021839
3036,사용중,위너스빌딩1 지하 1~3층,서울특별시 송파구 백제고분로 63 (잠실동),3316,37.51114026398887,127.07876643300594
3037,사용중,서일빌딩(국민은행) 지하주차장 1~3층,"서울특별시 송파구 올림픽로 102 (잠실동, 서일빌딩)",1238,37.511497620342055,127.08201406386708
3038,사용중,올림피아빌딩 지하주차장 3~4층,"서울특별시 송파구 백제고분로 75 (잠실동, 올림피아)",3706,37.51011230451938,127.07905989631942
3039,사용중,해태그린피아 빌라트  지하주차장 1층,서울특별시 송파구 위례성대로 38 (방이동),1352,37.5157419632979,127.11652635759005
3041,사용중,아이코리아 지하 1층~2층 주차장,"서울특별시 송파구 충민로6길 17 (장지동, 아이코리아)",6196,37.4811767944766,127.13268258600232
3042,사용중,거여1동 현대1차아파트 전체 동의 지하주차장 지하1층,"서울특별시 송파구 오금로54길 10 (거여동, 현대아파트)",3773,37.4940608125078,127.14135874997623
3043,사용중,"대신빌딩 지하주차장 1, 2층","서울특별시 송파구 백제고분로 364, 대신빌딩 (석촌동)",883,37.50464959092898,127.106798584967
3044,사용중,아남아파트 101동 대피소 및 지하주차장 1층,"서울특별시 송파구 마천로35길 18 (마천동, 마천동아남아파트)",3162,37.50075426079489,127.14584864660486
3046,사용중,현대2차아파트 201동 지하주차장 1층,"서울특별시 송파구 오금로61길 20 (거여동, 현대아파트)",1696,37.4944312525315,127.14716730517569
3047,사용중,수협중앙회(지하2~4층 주차장),"서울특별시 송파구 오금로 62 (신천동, 수협중앙회빌딩)",5202,37.51651111737733,127.1057791930353
3048,사용중,가락한신아파트(지하1층 주차장),"서울특별시 송파구 송파대로 220 (가락동, 가락한신아파트)",3354,37.489788933651575,127.12120225404853
3049,사용중,"문정1차현대아파트 지하주차장 1층, 2층","서울특별시 송파구 송파대로20길 28 (문정동, 문정현대아파트)",3600,37.485738505150856,127.12586543258853
3050,사용중,"태문빌딩 지하주차장 3, 4층","서울특별시 송파구 백제고분로 365, 태문빌딩 (석촌동)",2723,37.50522539771184,127.10641683315336
3051,사용중,백암빌딩 지하1~2층,"서울특별시 송파구 중대로 150 (가락동, 백암빌딩)",998,37.49557390260544,127.1243658166329
3053,사용중,서울아산병원 지하주차장 동관(신관포함) 2~5층,"서울특별시 송파구 올림픽로43길 88 (풍납동, 서울아산병원)",74355,37.524832167197104,127.10886554245444
3054,사용중,동아한가람아파트  전체 동의 지하주차장 지하1층,서울특별시 송파구 한가람로 448 (풍납동),5301,37.5371711950508,127.11521566081484
3056,사용중,기영아파트 지하주차장 1층,"서울특별시 송파구 마천로51길 27 (마천동, 기영아파트)",804,37.49726155858105,127.1525262935088
3057,사용중,웅산빌딩  지하주차장 1층,서울특별시 송파구 백제고분로 463 (방이동),844,37.5119859752262,127.11288343264052
3059,사용중,"두암빌딩 지하주차장 2, 3층","서울특별시 송파구 백제고분로 359, 두암빌딩 (석촌동)",1638,37.505018547651176,127.10595813080454
3060,사용중,5호선 올림픽공원역 승강장 지하1~2층,"서울특별시 송파구 양재대로 지하 1233 (방이동, 올림픽공원역)",9320,37.51666776222158,127.13084043255314
3061,사용중,마천역 지하1층 대합실,"서울특별시 송파구 마천로57길 지하 7 (마천동, 마천역)",4351,37.49465456883251,127.15224102195609
3062,사용중,문정현대2차아파트 지하주차장 1층,"서울특별시 송파구 송파대로16길 12 (문정동, 현대2차아파트)",3260,37.48454810725045,127.12464634884113
3063,사용중,8호선 송파역 대합실 지하 2층,서울특별시 송파구 송파대로 지하 354 (가락동),5760,37.49969549207128,127.11233197845031
3064,사용중,시그마타워(지하3~5층 주차장),"서울특별시 송파구 올림픽로 289 (신천동, 잠실시그마타워)",13749,37.51446166289804,127.10258026980053
